# P=128 nodes=1 M=127 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu cpu0=0 socket0=0 date=2026-09-14T23:19:04
partner,partner_host,partner_cpu,partner_socket,class,nwds,bytes,nloop,t_half_s,mb_per_s
0,ccc0391.campuscluster.illinois.edu,0,0,self,60,480,1000,2.831513000e-06,169.5207
0,ccc0391.campuscluster.illinois.edu,0,0,self,61,488,1000,2.865296000e-06,170.3140
0,ccc0391.campuscluster.illinois.edu,0,0,self,62,496,1000,2.870296000e-06,172.8045
0,ccc0391.campuscluster.illinois.edu,0,0,self,64,512,1000,2.882839000e-06,177.6027
0,ccc0391.campuscluster.illinois.edu,0,0,self,66,528,1000,2.886706000e-06,182.9074
0,ccc0391.campuscluster.illinois.edu,0,0,self,68,544,1000,2.867099000e-06,189.7388
0,ccc0391.campuscluster.illinois.edu,0,0,self,70,560,1000,2.926983000e-06,191.3233
0,ccc0391.campuscluster.illinois.edu,0,0,self,72,576,1000,2.919819000e-06,197.2725
0,ccc0391.campuscluster.illinois.edu,0,0,self,74,592,1000,2.972158000e-06,199.1819
0,ccc0391.campuscluster.illinois.edu,0,0,self,76,608,1000,2.963591000e-06,205.1565
0,ccc0391.campuscluster.illinois.edu,0,0,self,78,624,1000,3.011833000e-06,207.1828
0,ccc0391.campuscluster.illinois.edu,0,0,self,80,640,1000,3.008045000e-06,212.7628
0,ccc0391.campuscluster.illinois.edu,0,0,self,82,656,1000,3.018094000e-06,217.3557
0,ccc0391.campuscluster.illinois.edu,0,0,self,84,672,1000,3.010490000e-06,223.2195
0,ccc0391.campuscluster.illinois.edu,0,0,self,86,688,1000,3.069161000e-06,224.1655
0,ccc0391.campuscluster.illinois.edu,0,0,self,88,704,1000,3.079910000e-06,228.5781
0,ccc0391.campuscluster.illinois.edu,0,0,self,90,720,1000,3.115278000e-06,231.1190
0,ccc0391.campuscluster.illinois.edu,0,0,self,92,736,1000,3.085320000e-06,238.5490
0,ccc0391.campuscluster.illinois.edu,0,0,self,94,752,1000,3.131328000e-06,240.1537
0,ccc0391.campuscluster.illinois.edu,0,0,self,96,768,1000,3.134533000e-06,245.0126
0,ccc0391.campuscluster.illinois.edu,0,0,self,98,784,1000,3.138982000e-06,249.7625
0,ccc0391.campuscluster.illinois.edu,0,0,self,100,800,980,3.138319388e-06,254.9135
0,ccc0391.campuscluster.illinois.edu,0,0,self,102,816,961,3.201356920e-06,254.8919
0,ccc0391.campuscluster.illinois.edu,0,0,self,104,832,943,3.192439024e-06,260.6158
0,ccc0391.campuscluster.illinois.edu,0,0,self,106,848,925,3.221927568e-06,263.1965
0,ccc0391.campuscluster.illinois.edu,0,0,self,108,864,909,3.223375138e-06,268.0420
0,ccc0391.campuscluster.illinois.edu,0,0,self,110,880,892,3.244563901e-06,271.2229
0,ccc0391.campuscluster.illinois.edu,0,0,self,112,896,877,3.259250855e-06,274.9098
0,ccc0391.campuscluster.illinois.edu,0,0,self,114,912,862,3.721022042e-06,245.0940
0,ccc0391.campuscluster.illinois.edu,0,0,self,116,928,847,3.271557261e-06,283.6570
0,ccc0391.campuscluster.illinois.edu,0,0,self,118,944,833,3.317111645e-06,284.5849
0,ccc0391.campuscluster.illinois.edu,0,0,self,120,960,819,3.321139194e-06,289.0574
0,ccc0391.campuscluster.illinois.edu,0,0,self,122,976,806,3.349161290e-06,291.4162
0,ccc0391.campuscluster.illinois.edu,0,0,self,124,992,793,3.350762926e-06,296.0520
0,ccc0391.campuscluster.illinois.edu,0,0,self,127,1016,775,3.371652903e-06,301.3359
0,ccc0391.campuscluster.illinois.edu,0,0,self,130,1040,757,3.399162483e-06,305.9577
0,ccc0391.campuscluster.illinois.edu,0,0,self,133,1064,740,3.424110811e-06,310.7376
0,ccc0391.campuscluster.illinois.edu,0,0,self,136,1088,724,3.452564917e-06,315.1280
0,ccc0391.campuscluster.illinois.edu,0,0,self,139,1112,709,3.446590973e-06,322.6376
0,ccc0391.campuscluster.illinois.edu,0,0,self,142,1136,694,3.491142651e-06,325.3949
0,ccc0391.campuscluster.illinois.edu,0,0,self,145,1160,680,3.497719118e-06,331.6447
0,ccc0391.campuscluster.illinois.edu,0,0,self,148,1184,666,3.507084084e-06,337.6024
0,ccc0391.campuscluster.illinois.edu,0,0,self,151,1208,653,3.558692190e-06,339.4505
0,ccc0391.campuscluster.illinois.edu,0,0,self,154,1232,641,3.572516381e-06,344.8550
0,ccc0391.campuscluster.illinois.edu,0,0,self,157,1256,628,3.588574841e-06,349.9997
0,ccc0391.campuscluster.illinois.edu,0,0,self,160,1280,617,3.603301459e-06,355.2298
0,ccc0391.campuscluster.illinois.edu,0,0,self,163,1304,606,3.621638614e-06,360.0580
0,ccc0391.campuscluster.illinois.edu,0,0,self,166,1328,595,3.676031933e-06,361.2591
0,ccc0391.campuscluster.illinois.edu,0,0,self,169,1352,584,3.673888699e-06,368.0024
0,ccc0391.campuscluster.illinois.edu,0,0,self,172,1376,574,3.699632404e-06,371.9288
0,ccc0391.campuscluster.illinois.edu,0,0,self,175,1400,564,3.751781915e-06,373.1560
0,ccc0391.campuscluster.illinois.edu,0,0,self,178,1424,555,3.759277477e-06,378.7962
0,ccc0391.campuscluster.illinois.edu,0,0,self,181,1448,546,3.789939560e-06,382.0641
0,ccc0391.campuscluster.illinois.edu,0,0,self,184,1472,537,3.826759777e-06,384.6596
0,ccc0391.campuscluster.illinois.edu,0,0,self,187,1496,529,3.839688091e-06,389.6150
0,ccc0391.campuscluster.illinois.edu,0,0,self,191,1528,518,3.859874517e-06,395.8678
0,ccc0391.campuscluster.illinois.edu,0,0,self,195,1560,507,3.863055227e-06,403.8254
0,ccc0391.campuscluster.illinois.edu,0,0,self,199,1592,497,3.902682093e-06,407.9246
0,ccc0391.campuscluster.illinois.edu,0,0,self,203,1624,487,3.917644764e-06,414.5348
0,ccc0391.campuscluster.illinois.edu,0,0,self,207,1656,478,3.943177824e-06,419.9658
0,ccc0391.campuscluster.illinois.edu,0,0,self,211,1688,469,3.940257996e-06,428.3983
0,ccc0391.campuscluster.illinois.edu,0,0,self,215,1720,460,3.993347826e-06,430.7163
0,ccc0391.campuscluster.illinois.edu,0,0,self,219,1752,452,4.013997788e-06,436.4726
0,ccc0391.campuscluster.illinois.edu,0,0,self,223,1784,444,4.038596847e-06,441.7376
0,ccc0391.campuscluster.illinois.edu,0,0,self,227,1816,436,4.041947248e-06,449.2884
0,ccc0391.campuscluster.illinois.edu,0,0,self,231,1848,429,4.108787879e-06,449.7677
0,ccc0391.campuscluster.illinois.edu,0,0,self,235,1880,421,4.133722090e-06,454.7959
0,ccc0391.campuscluster.illinois.edu,0,0,self,239,1912,414,4.162864734e-06,459.2991
0,ccc0391.campuscluster.illinois.edu,0,0,self,243,1944,408,4.156995098e-06,467.6455
0,ccc0391.campuscluster.illinois.edu,0,0,self,247,1976,401,4.235256858e-06,466.5597
0,ccc0391.campuscluster.illinois.edu,0,0,self,251,2008,395,4.255354430e-06,471.8761
0,ccc0391.campuscluster.illinois.edu,0,0,self,256,2048,387,4.278240310e-06,478.7015
0,ccc0391.campuscluster.illinois.edu,0,0,self,261,2088,380,4.326094737e-06,482.6524
0,ccc0391.campuscluster.illinois.edu,0,0,self,266,2128,373,4.394737265e-06,484.2155
0,ccc0391.campuscluster.illinois.edu,0,0,self,271,2168,366,4.379505464e-06,495.0331
0,ccc0391.campuscluster.illinois.edu,0,0,self,276,2208,359,4.431353760e-06,498.2676
0,ccc0391.campuscluster.illinois.edu,0,0,self,281,2248,353,4.468470255e-06,503.0804
0,ccc0391.campuscluster.illinois.edu,0,0,self,286,2288,347,4.511002882e-06,507.2043
0,ccc0391.campuscluster.illinois.edu,0,0,self,291,2328,341,4.541868035e-06,512.5644
0,ccc0391.campuscluster.illinois.edu,0,0,self,296,2368,335,4.566301493e-06,518.5816
0,ccc0391.campuscluster.illinois.edu,0,0,self,301,2408,330,4.629112121e-06,520.1861
0,ccc0391.campuscluster.illinois.edu,0,0,self,306,2448,324,4.682706790e-06,522.7746
0,ccc0391.campuscluster.illinois.edu,0,0,self,311,2488,319,4.676144201e-06,532.0623
0,ccc0391.campuscluster.illinois.edu,0,0,self,316,2528,314,4.744318471e-06,532.8479
0,ccc0391.campuscluster.illinois.edu,0,0,self,322,2576,308,4.727214286e-06,544.9298
0,ccc0391.campuscluster.illinois.edu,0,0,self,328,2624,303,4.807039604e-06,545.8661
0,ccc0391.campuscluster.illinois.edu,0,0,self,334,2672,297,4.853888889e-06,550.4864
0,ccc0391.campuscluster.illinois.edu,0,0,self,340,2720,292,4.878917808e-06,557.5007
0,ccc0391.campuscluster.illinois.edu,0,0,self,346,2768,287,4.952111498e-06,558.9535
0,ccc0391.campuscluster.illinois.edu,0,0,self,352,2816,282,4.970421986e-06,566.5515
0,ccc0391.campuscluster.illinois.edu,0,0,self,358,2864,277,5.012617329e-06,571.3582
0,ccc0391.campuscluster.illinois.edu,0,0,self,364,2912,273,5.072703297e-06,574.0529
0,ccc0391.campuscluster.illinois.edu,0,0,self,370,2960,268,5.125958955e-06,577.4529
0,ccc0391.campuscluster.illinois.edu,0,0,self,376,3008,264,5.134897727e-06,585.7955
0,ccc0391.campuscluster.illinois.edu,0,0,self,383,3064,259,5.191281853e-06,590.2203
0,ccc0391.campuscluster.illinois.edu,0,0,self,390,3120,255,5.250356863e-06,594.2453
0,ccc0391.campuscluster.illinois.edu,0,0,self,397,3176,250,5.260304000e-06,603.7674
0,ccc0391.campuscluster.illinois.edu,0,0,self,404,3232,246,5.270004065e-06,613.2823
0,ccc0391.campuscluster.illinois.edu,0,0,self,411,3288,242,5.404768595e-06,608.3517
0,ccc0391.campuscluster.illinois.edu,0,0,self,418,3344,238,5.393684874e-06,619.9843
0,ccc0391.campuscluster.illinois.edu,0,0,self,425,3400,234,5.493038462e-06,618.9653
0,ccc0391.campuscluster.illinois.edu,0,0,self,432,3456,230,5.556026087e-06,622.0273
0,ccc0391.campuscluster.illinois.edu,0,0,self,439,3512,226,5.592172566e-06,628.0207
0,ccc0391.campuscluster.illinois.edu,0,0,self,447,3576,222,5.646531532e-06,633.3091
0,ccc0391.campuscluster.illinois.edu,0,0,self,455,3640,218,5.732353211e-06,634.9923
0,ccc0391.campuscluster.illinois.edu,0,0,self,463,3704,215,5.799297674e-06,638.6980
0,ccc0391.campuscluster.illinois.edu,0,0,self,471,3768,211,5.821530806e-06,647.2524
0,ccc0391.campuscluster.illinois.edu,0,0,self,479,3832,207,5.878753623e-06,651.8388
0,ccc0391.campuscluster.illinois.edu,0,0,self,487,3896,204,5.950421569e-06,654.7435
0,ccc0391.campuscluster.illinois.edu,0,0,self,495,3960,201,6.010373134e-06,658.8609
0,ccc0391.campuscluster.illinois.edu,0,0,self,503,4024,198,6.077404040e-06,662.1248
0,ccc0391.campuscluster.illinois.edu,0,0,self,512,4096,194,6.132061856e-06,667.9646
0,ccc0391.campuscluster.illinois.edu,0,0,self,521,4168,191,6.227172775e-06,669.3246
0,ccc0391.campuscluster.illinois.edu,0,0,self,530,4240,187,6.250866310e-06,678.3060
0,ccc0391.campuscluster.illinois.edu,0,0,self,539,4312,184,6.276440217e-06,687.0136
0,ccc0391.campuscluster.illinois.edu,0,0,self,548,4384,181,6.330154696e-06,692.5581
0,ccc0391.campuscluster.illinois.edu,0,0,self,557,4456,178,6.420573034e-06,694.0191
0,ccc0391.campuscluster.illinois.edu,0,0,self,566,4528,176,6.448051136e-06,702.2277
0,ccc0391.campuscluster.illinois.edu,0,0,self,576,4608,173,6.526104046e-06,706.0874
0,ccc0391.campuscluster.illinois.edu,0,0,self,586,4688,170,6.599600000e-06,710.3461
0,ccc0391.campuscluster.illinois.edu,0,0,self,596,4768,167,6.618449102e-06,720.4105
0,ccc0391.campuscluster.illinois.edu,0,0,self,606,4848,164,6.738060976e-06,719.4948
0,ccc0391.campuscluster.illinois.edu,0,0,self,616,4928,161,6.800198758e-06,724.6847
0,ccc0391.campuscluster.illinois.edu,0,0,self,626,5008,159,6.822974843e-06,733.9907
0,ccc0391.campuscluster.illinois.edu,0,0,self,637,5096,156,6.916358974e-06,736.8039
0,ccc0391.campuscluster.illinois.edu,0,0,self,648,5184,153,6.999261438e-06,740.6496
0,ccc0391.campuscluster.illinois.edu,0,0,self,659,5272,151,7.051165563e-06,747.6778
0,ccc0391.campuscluster.illinois.edu,0,0,self,670,5360,148,7.138033784e-06,750.9071
0,ccc0391.campuscluster.illinois.edu,0,0,self,681,5448,146,7.210561644e-06,755.5583
0,ccc0391.campuscluster.illinois.edu,0,0,self,692,5536,144,7.257208333e-06,762.8278
0,ccc0391.campuscluster.illinois.edu,0,0,self,704,5632,141,7.380780142e-06,763.0630
0,ccc0391.campuscluster.illinois.edu,0,0,self,716,5728,139,7.432625899e-06,770.6563
0,ccc0391.campuscluster.illinois.edu,0,0,self,728,5824,136,7.625904412e-06,763.7127
0,ccc0391.campuscluster.illinois.edu,0,0,self,740,5920,134,7.710641791e-06,767.7701
0,ccc0391.campuscluster.illinois.edu,0,0,self,752,6016,132,7.797416667e-06,771.5376
0,ccc0391.campuscluster.illinois.edu,0,0,self,765,6120,130,7.798992308e-06,784.7168
0,ccc0391.campuscluster.illinois.edu,0,0,self,778,6224,128,7.832804687e-06,794.6068
0,ccc0391.campuscluster.illinois.edu,0,0,self,791,6328,126,7.925960317e-06,798.3891
0,ccc0391.campuscluster.illinois.edu,0,0,self,804,6432,124,7.934862903e-06,810.6000
0,ccc0391.campuscluster.illinois.edu,0,0,self,817,6536,122,8.074877049e-06,809.4241
0,ccc0391.campuscluster.illinois.edu,0,0,self,831,6648,120,8.167800000e-06,813.9279
0,ccc0391.campuscluster.illinois.edu,0,0,self,845,6760,118,8.263788136e-06,818.0268
0,ccc0391.campuscluster.illinois.edu,0,0,self,859,6872,116,8.339155172e-06,824.0643
0,ccc0391.campuscluster.illinois.edu,0,0,self,873,6984,114,8.472008772e-06,824.3618
0,ccc0391.campuscluster.illinois.edu,0,0,self,887,7096,112,8.605580357e-06,824.5812
0,ccc0391.campuscluster.illinois.edu,0,0,self,902,7216,110,8.648927273e-06,834.3231
0,ccc0391.campuscluster.illinois.edu,0,0,self,917,7336,108,8.815953704e-06,832.1278
0,ccc0391.campuscluster.illinois.edu,0,0,self,932,7456,107,8.856775701e-06,841.8413
0,ccc0391.campuscluster.illinois.edu,0,0,self,947,7576,105,8.943885714e-06,847.0591
0,ccc0391.campuscluster.illinois.edu,0,0,self,963,7704,103,9.116009709e-06,845.1066
0,ccc0391.campuscluster.illinois.edu,0,0,self,979,7832,101,9.349881188e-06,837.6577
0,ccc0391.campuscluster.illinois.edu,0,0,self,995,7960,100,9.224680000e-06,862.9026
0,ccc0391.campuscluster.illinois.edu,0,0,self,1011,8088,98,9.337275510e-06,866.2056
0,ccc0391.campuscluster.illinois.edu,0,0,self,1028,8224,97,1.219203093e-05,674.5390
0,ccc0391.campuscluster.illinois.edu,0,0,self,1045,8360,95,1.229241053e-05,680.0944
0,ccc0391.campuscluster.illinois.edu,0,0,self,1062,8496,93,1.221310753e-05,695.6460
0,ccc0391.campuscluster.illinois.edu,0,0,self,1080,8640,92,1.240053261e-05,696.7443
0,ccc0391.campuscluster.illinois.edu,0,0,self,1098,8784,90,1.249620000e-05,702.9337
0,ccc0391.campuscluster.illinois.edu,0,0,self,1116,8928,89,1.272070787e-05,701.8477
0,ccc0391.campuscluster.illinois.edu,0,0,self,1134,9072,88,1.266464773e-05,716.3247
0,ccc0391.campuscluster.illinois.edu,0,0,self,1153,9224,86,1.277533721e-05,722.0162
0,ccc0391.campuscluster.illinois.edu,0,0,self,1172,9376,85,1.275154118e-05,735.2837
0,ccc0391.campuscluster.illinois.edu,0,0,self,1191,9528,83,1.278745783e-05,745.1051
0,ccc0391.campuscluster.illinois.edu,0,0,self,1211,9688,82,1.282757317e-05,755.2481
0,ccc0391.campuscluster.illinois.edu,0,0,self,1231,9848,81,1.282723457e-05,767.7415
0,ccc0391.campuscluster.illinois.edu,0,0,self,1251,10008,79,1.298331646e-05,770.8354
0,ccc0391.campuscluster.illinois.edu,0,0,self,1272,10176,78,1.297906410e-05,784.0319
0,ccc0391.campuscluster.illinois.edu,0,0,self,1293,10344,77,1.305901299e-05,792.0966
0,ccc0391.campuscluster.illinois.edu,0,0,self,1314,10512,75,1.312352000e-05,801.0046
0,ccc0391.campuscluster.illinois.edu,0,0,self,1336,10688,74,1.321487838e-05,808.7853
0,ccc0391.campuscluster.illinois.edu,0,0,self,1358,10864,73,1.323479452e-05,820.8665
0,ccc0391.campuscluster.illinois.edu,0,0,self,1380,11040,72,1.332468056e-05,828.5377
0,ccc0391.campuscluster.illinois.edu,0,0,self,1403,11224,71,1.325835211e-05,846.5607
0,ccc0391.campuscluster.illinois.edu,0,0,self,1426,11408,70,1.349312857e-05,845.4674
0,ccc0391.campuscluster.illinois.edu,0,0,self,1449,11592,68,1.361638235e-05,851.3274
0,ccc0391.campuscluster.illinois.edu,0,0,self,1473,11784,67,1.369638806e-05,860.3728
0,ccc0391.campuscluster.illinois.edu,0,0,self,1497,11976,66,1.368607576e-05,875.0500
0,ccc0391.campuscluster.illinois.edu,0,0,self,1521,12168,65,1.376563077e-05,883.9406
0,ccc0391.campuscluster.illinois.edu,0,0,self,1546,12368,64,1.398743750e-05,884.2220
0,ccc0391.campuscluster.illinois.edu,0,0,self,1571,12568,63,1.405122222e-05,894.4418
0,ccc0391.campuscluster.illinois.edu,0,0,self,1597,12776,62,1.398311290e-05,913.6735
0,ccc0391.campuscluster.illinois.edu,0,0,self,1623,12984,61,1.411378689e-05,919.9515
0,ccc0391.campuscluster.illinois.edu,0,0,self,1649,13192,60,1.416785000e-05,931.1222
0,ccc0391.campuscluster.illinois.edu,0,0,self,1676,13408,59,1.439355932e-05,931.5278
0,ccc0391.campuscluster.illinois.edu,0,0,self,1703,13624,58,1.441922414e-05,944.8497
0,ccc0391.campuscluster.illinois.edu,0,0,self,1731,13848,57,1.445159649e-05,958.2332
0,ccc0391.campuscluster.illinois.edu,0,0,self,1759,14072,56,1.456923214e-05,965.8711
0,ccc0391.campuscluster.illinois.edu,0,0,self,1788,14304,55,1.454885455e-05,983.1702
0,ccc0391.campuscluster.illinois.edu,0,0,self,1817,14536,54,1.465279630e-05,992.0291
0,ccc0391.campuscluster.illinois.edu,0,0,self,1847,14776,54,1.465222222e-05,1008.4477
0,ccc0391.campuscluster.illinois.edu,0,0,self,1877,15016,53,1.485930189e-05,1010.5455
0,ccc0391.campuscluster.illinois.edu,0,0,self,1908,15264,52,1.498263462e-05,1018.7794
0,ccc0391.campuscluster.illinois.edu,0,0,self,1939,15512,51,1.506503922e-05,1029.6687
0,ccc0391.campuscluster.illinois.edu,0,0,self,1971,15768,50,1.507038000e-05,1046.2908
0,ccc0391.campuscluster.illinois.edu,0,0,self,2003,16024,49,1.514034694e-05,1058.3641
0,ccc0391.campuscluster.illinois.edu,0,0,self,2036,16288,49,1.539757143e-05,1057.8292
0,ccc0391.campuscluster.illinois.edu,0,0,self,2069,16552,48,1.539608333e-05,1075.0786
0,ccc0391.campuscluster.illinois.edu,0,0,self,2103,16824,47,1.556995745e-05,1080.5425
0,ccc0391.campuscluster.illinois.edu,0,0,self,2137,17096,46,1.570154348e-05,1088.8102
0,ccc0391.campuscluster.illinois.edu,0,0,self,2172,17376,45,1.571424444e-05,1105.7484
0,ccc0391.campuscluster.illinois.edu,0,0,self,2207,17656,45,1.588168889e-05,1111.7206
0,ccc0391.campuscluster.illinois.edu,0,0,self,2243,17944,44,1.583025000e-05,1133.5260
0,ccc0391.campuscluster.illinois.edu,0,0,self,2279,18232,43,1.624990698e-05,1121.9757
0,ccc0391.campuscluster.illinois.edu,0,0,self,2316,18528,43,1.613946512e-05,1147.9934
0,ccc0391.campuscluster.illinois.edu,0,0,self,2354,18832,42,1.625942857e-05,1158.2203
0,ccc0391.campuscluster.illinois.edu,0,0,self,2392,19136,41,1.646490244e-05,1162.2298
0,ccc0391.campuscluster.illinois.edu,0,0,self,2431,19448,41,1.654239024e-05,1175.6463
0,ccc0391.campuscluster.illinois.edu,0,0,self,2470,19760,40,1.658047500e-05,1191.7632
0,ccc0391.campuscluster.illinois.edu,0,0,self,2510,20080,39,1.656710256e-05,1212.0405
0,ccc0391.campuscluster.illinois.edu,0,0,self,2551,20408,39,1.676928205e-05,1216.9871
0,ccc0391.campuscluster.illinois.edu,0,0,self,2592,20736,38,1.704815789e-05,1216.3191
0,ccc0391.campuscluster.illinois.edu,0,0,self,2634,21072,37,1.727308108e-05,1219.9329
0,ccc0391.campuscluster.illinois.edu,0,0,self,2677,21416,37,1.733616216e-05,1235.3369
0,ccc0391.campuscluster.illinois.edu,0,0,self,2720,21760,36,1.762958333e-05,1234.2890
0,ccc0391.campuscluster.illinois.edu,0,0,self,2764,22112,36,1.792041667e-05,1233.8999
0,ccc0391.campuscluster.illinois.edu,0,0,self,2809,22472,35,1.790085714e-05,1255.3589
0,ccc0391.campuscluster.illinois.edu,0,0,self,2854,22832,35,1.811871429e-05,1260.1336
0,ccc0391.campuscluster.illinois.edu,0,0,self,2900,23200,34,1.831358824e-05,1266.8189
0,ccc0391.campuscluster.illinois.edu,0,0,self,2947,23576,33,1.852457576e-05,1272.6877
0,ccc0391.campuscluster.illinois.edu,0,0,self,2995,23960,33,1.862172727e-05,1286.6690
0,ccc0391.campuscluster.illinois.edu,0,0,self,3043,24344,32,1.877568750e-05,1296.5704
0,ccc0391.campuscluster.illinois.edu,0,0,self,3092,24736,32,1.910725000e-05,1294.5871
0,ccc0391.campuscluster.illinois.edu,0,0,self,3142,25136,31,1.930087097e-05,1302.3246
0,ccc0391.campuscluster.illinois.edu,0,0,self,3193,25544,31,1.953645161e-05,1307.5046
0,ccc0391.campuscluster.illinois.edu,0,0,self,3245,25960,30,1.995360000e-05,1301.0184
