# P=128 nodes=2 M=127 msg_vol=100000 nsizes=500 host0=ccc0392.campuscluster.illinois.edu cpu0=0 socket0=0 date=2026-09-14T23:19:56
partner,partner_host,partner_cpu,partner_socket,class,nwds,bytes,nloop,t_half_s,mb_per_s
0,ccc0392.campuscluster.illinois.edu,0,0,self,184,1472,537,3.746102421e-06,392.9417
0,ccc0392.campuscluster.illinois.edu,0,0,self,187,1496,529,3.759438563e-06,397.9318
0,ccc0392.campuscluster.illinois.edu,0,0,self,191,1528,518,3.803162162e-06,401.7709
0,ccc0392.campuscluster.illinois.edu,0,0,self,195,1560,507,3.849611440e-06,405.2357
0,ccc0392.campuscluster.illinois.edu,0,0,self,199,1592,497,3.892818913e-06,408.9581
0,ccc0392.campuscluster.illinois.edu,0,0,self,203,1624,487,3.932369610e-06,412.9825
0,ccc0392.campuscluster.illinois.edu,0,0,self,207,1656,478,4.082976987e-06,405.5864
0,ccc0392.campuscluster.illinois.edu,0,0,self,211,1688,469,3.902948827e-06,432.4935
0,ccc0392.campuscluster.illinois.edu,0,0,self,215,1720,460,3.954113043e-06,434.9901
0,ccc0392.campuscluster.illinois.edu,0,0,self,219,1752,452,3.961323009e-06,442.2765
0,ccc0392.campuscluster.illinois.edu,0,0,self,223,1784,444,3.991765766e-06,446.9200
0,ccc0392.campuscluster.illinois.edu,0,0,self,227,1816,436,4.007444954e-06,453.1566
0,ccc0392.campuscluster.illinois.edu,0,0,self,231,1848,429,4.069916084e-06,454.0634
0,ccc0392.campuscluster.illinois.edu,0,0,self,235,1880,421,4.072931116e-06,461.5840
0,ccc0392.campuscluster.illinois.edu,0,0,self,239,1912,414,4.121033816e-06,463.9612
0,ccc0392.campuscluster.illinois.edu,0,0,self,243,1944,408,4.125698529e-06,471.1929
0,ccc0392.campuscluster.illinois.edu,0,0,self,247,1976,401,4.173334165e-06,473.4823
0,ccc0392.campuscluster.illinois.edu,0,0,self,251,2008,395,4.217600000e-06,476.1002
0,ccc0392.campuscluster.illinois.edu,0,0,self,256,2048,387,4.221268734e-06,485.1622
0,ccc0392.campuscluster.illinois.edu,0,0,self,261,2088,380,4.296447368e-06,485.9829
0,ccc0392.campuscluster.illinois.edu,0,0,self,266,2128,373,4.305061662e-06,494.3019
0,ccc0392.campuscluster.illinois.edu,0,0,self,271,2168,366,4.344614754e-06,499.0086
0,ccc0392.campuscluster.illinois.edu,0,0,self,276,2208,359,4.394637883e-06,502.4305
0,ccc0392.campuscluster.illinois.edu,0,0,self,281,2248,353,4.425172805e-06,508.0028
0,ccc0392.campuscluster.illinois.edu,0,0,self,286,2288,347,4.472844380e-06,511.5313
0,ccc0392.campuscluster.illinois.edu,0,0,self,291,2328,341,4.474096774e-06,520.3285
0,ccc0392.campuscluster.illinois.edu,0,0,self,296,2368,335,4.535388060e-06,522.1163
0,ccc0392.campuscluster.illinois.edu,0,0,self,301,2408,330,4.550669697e-06,529.1529
0,ccc0392.campuscluster.illinois.edu,0,0,self,306,2448,324,4.608935185e-06,531.1422
0,ccc0392.campuscluster.illinois.edu,0,0,self,311,2488,319,4.641918495e-06,535.9853
0,ccc0392.campuscluster.illinois.edu,0,0,self,316,2528,314,4.680003185e-06,540.1706
0,ccc0392.campuscluster.illinois.edu,0,0,self,322,2576,308,4.704357143e-06,547.5775
0,ccc0392.campuscluster.illinois.edu,0,0,self,328,2624,303,4.774643564e-06,549.5698
0,ccc0392.campuscluster.illinois.edu,0,0,self,334,2672,297,4.787781145e-06,558.0873
0,ccc0392.campuscluster.illinois.edu,0,0,self,340,2720,292,4.844267123e-06,561.4884
0,ccc0392.campuscluster.illinois.edu,0,0,self,346,2768,287,4.915013937e-06,563.1724
0,ccc0392.campuscluster.illinois.edu,0,0,self,352,2816,282,4.893407801e-06,575.4681
0,ccc0392.campuscluster.illinois.edu,0,0,self,358,2864,277,4.990129964e-06,573.9329
0,ccc0392.campuscluster.illinois.edu,0,0,self,364,2912,273,5.010578755e-06,581.1704
0,ccc0392.campuscluster.illinois.edu,0,0,self,370,2960,268,5.031388060e-06,588.3068
0,ccc0392.campuscluster.illinois.edu,0,0,self,376,3008,264,5.118469697e-06,587.6756
0,ccc0392.campuscluster.illinois.edu,0,0,self,383,3064,259,5.142239382e-06,595.8494
0,ccc0392.campuscluster.illinois.edu,0,0,self,390,3120,255,5.199207843e-06,600.0914
0,ccc0392.campuscluster.illinois.edu,0,0,self,397,3176,250,5.249212000e-06,605.0432
0,ccc0392.campuscluster.illinois.edu,0,0,self,404,3232,246,5.264227642e-06,613.9552
0,ccc0392.campuscluster.illinois.edu,0,0,self,411,3288,242,5.316632231e-06,618.4366
0,ccc0392.campuscluster.illinois.edu,0,0,self,418,3344,238,5.394995798e-06,619.8337
0,ccc0392.campuscluster.illinois.edu,0,0,self,425,3400,234,5.450059829e-06,623.8464
0,ccc0392.campuscluster.illinois.edu,0,0,self,432,3456,230,5.471613043e-06,631.6236
0,ccc0392.campuscluster.illinois.edu,0,0,self,439,3512,226,5.561053097e-06,631.5351
0,ccc0392.campuscluster.illinois.edu,0,0,self,447,3576,222,5.612963964e-06,637.0966
0,ccc0392.campuscluster.illinois.edu,0,0,self,455,3640,218,5.651518349e-06,644.0747
0,ccc0392.campuscluster.illinois.edu,0,0,self,463,3704,215,5.708432558e-06,648.8646
0,ccc0392.campuscluster.illinois.edu,0,0,self,471,3768,211,5.781459716e-06,651.7385
0,ccc0392.campuscluster.illinois.edu,0,0,self,479,3832,207,5.820579710e-06,658.3537
0,ccc0392.campuscluster.illinois.edu,0,0,self,487,3896,204,5.932647059e-06,656.7052
0,ccc0392.campuscluster.illinois.edu,0,0,self,495,3960,201,5.929975124e-06,667.7937
0,ccc0392.campuscluster.illinois.edu,0,0,self,503,4024,198,6.000595960e-06,670.6001
0,ccc0392.campuscluster.illinois.edu,0,0,self,512,4096,194,6.082747423e-06,673.3799
0,ccc0392.campuscluster.illinois.edu,0,0,self,521,4168,191,6.150591623e-06,677.6584
0,ccc0392.campuscluster.illinois.edu,0,0,self,530,4240,187,6.207839572e-06,683.0073
0,ccc0392.campuscluster.illinois.edu,0,0,self,539,4312,184,6.239038043e-06,691.1322
0,ccc0392.campuscluster.illinois.edu,0,0,self,548,4384,181,6.302585635e-06,695.5875
0,ccc0392.campuscluster.illinois.edu,0,0,self,557,4456,178,6.344926966e-06,702.2933
0,ccc0392.campuscluster.illinois.edu,0,0,self,566,4528,176,6.441903409e-06,702.8978
0,ccc0392.campuscluster.illinois.edu,0,0,self,576,4608,173,6.463271676e-06,712.9516
0,ccc0392.campuscluster.illinois.edu,0,0,self,586,4688,170,6.521870588e-06,718.8122
0,ccc0392.campuscluster.illinois.edu,0,0,self,596,4768,167,6.636628743e-06,718.4371
0,ccc0392.campuscluster.illinois.edu,0,0,self,606,4848,164,6.681603659e-06,725.5743
0,ccc0392.campuscluster.illinois.edu,0,0,self,616,4928,161,6.762925466e-06,728.6787
0,ccc0392.campuscluster.illinois.edu,0,0,self,626,5008,159,6.804194969e-06,736.0165
0,ccc0392.campuscluster.illinois.edu,0,0,self,637,5096,156,6.897730769e-06,738.7937
0,ccc0392.campuscluster.illinois.edu,0,0,self,648,5184,153,6.952176471e-06,745.6658
0,ccc0392.campuscluster.illinois.edu,0,0,self,659,5272,151,6.975649007e-06,755.7720
0,ccc0392.campuscluster.illinois.edu,0,0,self,670,5360,148,7.075074324e-06,757.5892
0,ccc0392.campuscluster.illinois.edu,0,0,self,681,5448,146,7.150513699e-06,761.9033
0,ccc0392.campuscluster.illinois.edu,0,0,self,692,5536,144,7.237305556e-06,764.9256
0,ccc0392.campuscluster.illinois.edu,0,0,self,704,5632,141,7.298489362e-06,771.6665
0,ccc0392.campuscluster.illinois.edu,0,0,self,716,5728,139,7.399323741e-06,774.1248
0,ccc0392.campuscluster.illinois.edu,0,0,self,728,5824,136,7.484455882e-06,778.1461
0,ccc0392.campuscluster.illinois.edu,0,0,self,740,5920,134,7.637731343e-06,775.0993
0,ccc0392.campuscluster.illinois.edu,0,0,self,752,6016,132,7.775310606e-06,773.7311
0,ccc0392.campuscluster.illinois.edu,0,0,self,765,6120,130,7.797061538e-06,784.9111
0,ccc0392.campuscluster.illinois.edu,0,0,self,778,6224,128,7.797562500e-06,798.1982
0,ccc0392.campuscluster.illinois.edu,0,0,self,791,6328,126,7.809619048e-06,810.2828
0,ccc0392.campuscluster.illinois.edu,0,0,self,804,6432,124,7.854459677e-06,818.8978
0,ccc0392.campuscluster.illinois.edu,0,0,self,817,6536,122,7.971975410e-06,819.8721
0,ccc0392.campuscluster.illinois.edu,0,0,self,831,6648,120,8.035950000e-06,827.2824
0,ccc0392.campuscluster.illinois.edu,0,0,self,845,6760,118,8.209940678e-06,823.3921
0,ccc0392.campuscluster.illinois.edu,0,0,self,859,6872,116,8.258818966e-06,832.0802
0,ccc0392.campuscluster.illinois.edu,0,0,self,873,6984,114,8.367140351e-06,834.6938
0,ccc0392.campuscluster.illinois.edu,0,0,self,887,7096,112,8.494017857e-06,835.4115
0,ccc0392.campuscluster.illinois.edu,0,0,self,902,7216,110,8.586427273e-06,840.3961
0,ccc0392.campuscluster.illinois.edu,0,0,self,917,7336,108,8.685601852e-06,844.6162
0,ccc0392.campuscluster.illinois.edu,0,0,self,932,7456,107,8.782785047e-06,848.9334
0,ccc0392.campuscluster.illinois.edu,0,0,self,947,7576,105,8.876704762e-06,853.4699
0,ccc0392.campuscluster.illinois.edu,0,0,self,963,7704,103,8.941873786e-06,861.5644
0,ccc0392.campuscluster.illinois.edu,0,0,self,979,7832,101,9.064772277e-06,864.0041
0,ccc0392.campuscluster.illinois.edu,0,0,self,995,7960,100,9.171660000e-06,867.8909
0,ccc0392.campuscluster.illinois.edu,0,0,self,1011,8088,98,9.251897959e-06,874.1990
0,ccc0392.campuscluster.illinois.edu,0,0,self,1028,8224,97,1.201810309e-05,684.3010
0,ccc0392.campuscluster.illinois.edu,0,0,self,1045,8360,95,1.216174737e-05,687.4012
0,ccc0392.campuscluster.illinois.edu,0,0,self,1062,8496,93,1.220211828e-05,696.2725
0,ccc0392.campuscluster.illinois.edu,0,0,self,1080,8640,92,1.226843478e-05,704.2463
0,ccc0392.campuscluster.illinois.edu,0,0,self,1098,8784,90,1.242316667e-05,707.0661
0,ccc0392.campuscluster.illinois.edu,0,0,self,1116,8928,89,1.261138202e-05,707.9319
0,ccc0392.campuscluster.illinois.edu,0,0,self,1134,9072,88,1.246894318e-05,727.5677
0,ccc0392.campuscluster.illinois.edu,0,0,self,1153,9224,86,1.269762791e-05,726.4349
0,ccc0392.campuscluster.illinois.edu,0,0,self,1172,9376,85,1.273622353e-05,736.1680
0,ccc0392.campuscluster.illinois.edu,0,0,self,1191,9528,83,1.278020482e-05,745.5280
0,ccc0392.campuscluster.illinois.edu,0,0,self,1211,9688,82,1.289439024e-05,751.3345
0,ccc0392.campuscluster.illinois.edu,0,0,self,1231,9848,81,1.293448148e-05,761.3757
0,ccc0392.campuscluster.illinois.edu,0,0,self,1251,10008,79,1.304797468e-05,767.0156
0,ccc0392.campuscluster.illinois.edu,0,0,self,1272,10176,78,1.313884615e-05,774.4972
0,ccc0392.campuscluster.illinois.edu,0,0,self,1293,10344,77,1.317440260e-05,785.1589
0,ccc0392.campuscluster.illinois.edu,0,0,self,1314,10512,75,1.334070667e-05,787.9643
0,ccc0392.campuscluster.illinois.edu,0,0,self,1336,10688,74,1.330408108e-05,803.3625
0,ccc0392.campuscluster.illinois.edu,0,0,self,1358,10864,73,1.342005479e-05,809.5347
0,ccc0392.campuscluster.illinois.edu,0,0,self,1380,11040,72,1.368451389e-05,806.7513
0,ccc0392.campuscluster.illinois.edu,0,0,self,1403,11224,71,1.371115493e-05,818.6035
0,ccc0392.campuscluster.illinois.edu,0,0,self,1426,11408,70,1.388841429e-05,821.4041
0,ccc0392.campuscluster.illinois.edu,0,0,self,1449,11592,68,1.387964706e-05,835.1797
0,ccc0392.campuscluster.illinois.edu,0,0,self,1473,11784,67,1.402191045e-05,840.3990
0,ccc0392.campuscluster.illinois.edu,0,0,self,1497,11976,66,1.424574242e-05,840.6722
0,ccc0392.campuscluster.illinois.edu,0,0,self,1521,12168,65,1.422029231e-05,855.6786
0,ccc0392.campuscluster.illinois.edu,0,0,self,1546,12368,64,1.452875000e-05,851.2776
0,ccc0392.campuscluster.illinois.edu,0,0,self,1571,12568,63,1.463561905e-05,858.7269
0,ccc0392.campuscluster.illinois.edu,0,0,self,1597,12776,62,1.450890323e-05,880.5628
0,ccc0392.campuscluster.illinois.edu,0,0,self,1623,12984,61,1.473968852e-05,880.8870
0,ccc0392.campuscluster.illinois.edu,0,0,self,1649,13192,60,1.482071667e-05,890.1054
0,ccc0392.campuscluster.illinois.edu,0,0,self,1676,13408,59,1.493893220e-05,897.5206
0,ccc0392.campuscluster.illinois.edu,0,0,self,1703,13624,58,1.516336207e-05,898.4815
0,ccc0392.campuscluster.illinois.edu,0,0,self,1731,13848,57,1.513126316e-05,915.1913
0,ccc0392.campuscluster.illinois.edu,0,0,self,1759,14072,56,1.537837500e-05,915.0512
0,ccc0392.campuscluster.illinois.edu,0,0,self,1788,14304,55,1.545670909e-05,925.4234
0,ccc0392.campuscluster.illinois.edu,0,0,self,1817,14536,54,1.553309259e-05,935.8085
0,ccc0392.campuscluster.illinois.edu,0,0,self,1847,14776,54,1.557762963e-05,948.5397
0,ccc0392.campuscluster.illinois.edu,0,0,self,1877,15016,53,1.572767925e-05,954.7499
0,ccc0392.campuscluster.illinois.edu,0,0,self,1908,15264,52,1.590413462e-05,959.7504
0,ccc0392.campuscluster.illinois.edu,0,0,self,1939,15512,51,1.603780392e-05,967.2147
0,ccc0392.campuscluster.illinois.edu,0,0,self,1971,15768,50,1.611910000e-05,978.2184
0,ccc0392.campuscluster.illinois.edu,0,0,self,2003,16024,49,1.629593878e-05,983.3125
0,ccc0392.campuscluster.illinois.edu,0,0,self,2036,16288,49,1.639979592e-05,993.1831
0,ccc0392.campuscluster.illinois.edu,0,0,self,2069,16552,48,1.673814583e-05,988.8789
0,ccc0392.campuscluster.illinois.edu,0,0,self,2103,16824,47,1.671951064e-05,1006.2495
0,ccc0392.campuscluster.illinois.edu,0,0,self,2137,17096,46,1.686321739e-05,1013.8042
0,ccc0392.campuscluster.illinois.edu,0,0,self,2172,17376,45,1.705782222e-05,1018.6529
0,ccc0392.campuscluster.illinois.edu,0,0,self,2207,17656,45,1.727357778e-05,1022.1391
0,ccc0392.campuscluster.illinois.edu,0,0,self,2243,17944,44,1.727268182e-05,1038.8659
0,ccc0392.campuscluster.illinois.edu,0,0,self,2279,18232,43,1.742530233e-05,1046.2946
0,ccc0392.campuscluster.illinois.edu,0,0,self,2316,18528,43,1.758537209e-05,1053.6030
0,ccc0392.campuscluster.illinois.edu,0,0,self,2354,18832,42,1.772423810e-05,1062.4998
0,ccc0392.campuscluster.illinois.edu,0,0,self,2392,19136,41,1.769934146e-05,1081.1702
0,ccc0392.campuscluster.illinois.edu,0,0,self,2431,19448,41,1.792609756e-05,1084.8987
0,ccc0392.campuscluster.illinois.edu,0,0,self,2470,19760,40,1.783877500e-05,1107.6994
0,ccc0392.campuscluster.illinois.edu,0,0,self,2510,20080,39,1.793033333e-05,1119.8899
0,ccc0392.campuscluster.illinois.edu,0,0,self,2551,20408,39,1.815433333e-05,1124.1393
0,ccc0392.campuscluster.illinois.edu,0,0,self,2592,20736,38,1.831568421e-05,1132.1444
0,ccc0392.campuscluster.illinois.edu,0,0,self,2634,21072,37,1.843324324e-05,1143.1521
0,ccc0392.campuscluster.illinois.edu,0,0,self,2677,21416,37,1.866937838e-05,1147.1191
0,ccc0392.campuscluster.illinois.edu,0,0,self,2720,21760,36,1.872155556e-05,1162.2966
0,ccc0392.campuscluster.illinois.edu,0,0,self,2764,22112,36,1.916041667e-05,1154.0459
0,ccc0392.campuscluster.illinois.edu,0,0,self,2809,22472,35,1.907522857e-05,1178.0724
0,ccc0392.campuscluster.illinois.edu,0,0,self,2854,22832,35,1.914194286e-05,1192.7734
0,ccc0392.campuscluster.illinois.edu,0,0,self,2900,23200,34,1.931744118e-05,1200.9872
0,ccc0392.campuscluster.illinois.edu,0,0,self,2947,23576,33,1.951448485e-05,1208.1282
0,ccc0392.campuscluster.illinois.edu,0,0,self,2995,23960,33,1.955521212e-05,1225.2488
0,ccc0392.campuscluster.illinois.edu,0,0,self,3043,24344,32,1.968346875e-05,1236.7739
0,ccc0392.campuscluster.illinois.edu,0,0,self,3092,24736,32,1.985350000e-05,1245.9264
0,ccc0392.campuscluster.illinois.edu,0,0,self,3142,25136,31,2.021954839e-05,1243.1534
0,ccc0392.campuscluster.illinois.edu,0,0,self,3193,25544,31,2.020500000e-05,1264.2415
0,ccc0392.campuscluster.illinois.edu,0,0,self,3245,25960,30,2.039160000e-05,1273.0732
